Sample_ID,Sample_Longitude,Sample_Latitude,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Mean_Temp_Deg_C,pH,Water_Depth_cm,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,AI,AI_Mod,DBE,DBE_O,GFE,NOSC,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n_chems,skew_lamO20,skew_lamO2,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_15N_permil,del_13C_permil,NPOC_INC_mg_per_L_as_C,NPOC_Field_mg_per_L_as_C,Percent_Fine_Sand,Percent_Med_Sand,Percent_Coarse_Sand,Percent_Tot_Sand,Percent_Clay,Percent_Silt,Total_Bacteria_cells_per_gram,Total_Photorophs_cells_per_gram,Total_Heterotrophs_cells_per_gram,C_percent,N_percent,Intermittent_or_Perennial_-1hot-_Intermittent,Intermittent_or_Perennial_-1hot-_Perennial,General_Vegetation_-1hot-_Broadleaf deciduous tree,General_Vegetation_-1hot-_Broadleaf deciduous tree. Crop,General_Vegetation_-1hot-_Broadleaf deciduous tree. Grass,General_Vegetation_-1hot-_Broadleaf deciduous tree. Shrub,General_Vegetation_-1hot-_Broadleaf evergreen tree,General_Vegetation_-1hot-_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Grass,General_Vegetation_-1hot-_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf deciduous tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree. Shrub,General_Vegetation_-1hot-_Shrub,General_Vegetation_-1hot-_Shrub. Grass,Hydrogeomorphology_-1hot-_Multi-channel,Hydrogeomorphology_-1hot-_Single-channel meandering,Hydrogeomorphology_-1hot-_Single-channel straight,River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_-1hot-_Relatively steep gradient (e.g. mountainous or hilly terrain),MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),Depositional_Type_-1hot-_Downstream from obstacles,Depositional_Type_-1hot-_Downstream of small tributary,Depositional_Type_-1hot-_Inside bend of a stream,Depositional_Type_-1hot-_Marsh,Depositional_Type_-1hot-_Pool lip,Depositional_Type_-1hot-_Riffle,Depositional_Type_-1hot-_Shallow waters near the shore,Depositional_Type_-1hot-_Upstream of weir barrier deposition,Depositional_Type_-1hot-_run edge
S19S_0064-D,-78.00803,40.61043,6.842986555712364,80.7,23.5,7.7,34.0,3.0,1.0,2.0,0.0964113660861992,0.1991823722393926,6.677087985707906,-0.5252344796784278,74.68582089106788,-0.5047656453014739,74.6858208910379,-145.39568323565172,0.0586323107133839,0.0519033980478052,1395.3791871371145,-2656.161800925942,2239.0,1.864860203364672,1.7447126531085793,0.0616346583296114,0.0178651183564091,0.1049575703439035,0.2536846806610093,0.1344350156319785,0.0147387226440375,0.3104064314426083,0.0661009379187137,0.0361768646717284,,,5.55,25.59,,,,,,,3120000000.0,273000000.0,2850000000.0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0064-M,-78.00808,40.64061,6.842986555712364,80.7,23.5,7.7,11.0,3.0,2.0,2.0,0.0997690469032258,0.2063199627406277,6.906713164777681,-0.3971229293809939,74.24288914038534,-0.4892241803687881,74.24288914035817,-145.1942933269273,0.0582972547302485,0.0516851991707657,1384.124803836094,-2657.744626679648,2294.0,1.735787712380479,1.7070855937263576,0.054925893635571,0.0231037489102005,0.0989537925021796,0.2933740191804708,0.1242371403661726,0.009590235396687,0.2881429816913688,0.0719267654751525,0.035745422842197,9.43,-27.2,28.13,21.81,14.8,11.8,24.3,50.9,14.6,34.5,3960000000.0,249000000.0,3710000000.0,1.48,0.18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0064-U,-78.00688,40.61507,6.842986555712364,80.7,23.5,7.7,35.0,4.0,1.0,1.0,0.0710091371194879,0.1626274747012802,6.416073968705548,-0.9587482219061166,80.17547202160881,-0.6973849832140825,80.17547202170573,-148.39288702683248,0.0491910699893176,0.0435910303143553,1640.9163584637267,-2988.8986361969896,1406.0,1.4274023195746184,1.3670626606983711,0.0547652916073968,0.0120910384068278,0.0561877667140825,0.2894736842105263,0.1721194879089616,0.0199146514935988,0.3221906116642958,0.0426742532005689,0.0305832147937411,8.1,-20.96,9.33,13.79,14.5,3.4,49.3,67.2,0.9,31.9,312000000.0,4730000.0,308000000.0,0.82,0.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0066-D,-106.643178,35.19845,,,31.2,6.5,9.0,1.0,1.0,1.0,0.0836086780623501,0.1857693776982414,6.98880895283773,-1.1978417266187051,74.53653283335773,-0.4995274678337331,74.53653283319063,-145.56591166579864,0.0550206401844892,0.0487546028265833,1497.7874100719423,-2863.5370830555257,2502.0,1.719961801229786,1.7207518958603534,0.0819344524380495,0.0315747402078337,0.08792965627498,0.2801758593125499,0.0851318944844124,0.0155875299760191,0.3129496402877698,0.0675459632294164,0.0371702637889688,-24.86,-19.64,16.41,4.19,15.0,6.9,64.8,86.7,4.8,8.5,,,,0.17,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S19S_0066-M,-106.643131,35.198511,,,31.2,6.5,10.0,3.0,1.0,1.0,0.083087134712311,0.1970648059822893,6.765874730021598,-0.7870410367170626,73.956329956381,-0.4791694721520518,73.95632995630204,-145.0929625460261,0.0585686018651554,0.0518146780306302,1409.1263066954643,-2701.753112944768,2315.0,1.6588170276918253,1.6571020751216712,0.0617710583153347,0.0250539956803455,0.0928725701943844,0.3140388768898488,0.1200863930885529,0.0116630669546436,0.2829373650107991,0.0656587473002159,0.0259179265658747,-2.62,-14.09,19.7,24.13,21.2,29.0,0.6,50.8,23.8,25.4,,,,1.98,0.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0066-U,-106.643074,35.198601,,,31.2,6.5,5.0,4.0,2.0,2.0,0.0741869495220833,0.1858601276675,6.60125,-1.1425,74.68258604034834,-0.5046521417612501,74.68258604029356,-145.42699901403674,0.0574503196102524,0.0509561438866498,1418.903125,-2705.8317783847747,2400.0,1.6046422539218546,1.6544611444163928,0.0591666666666666,0.0295833333333333,0.0854166666666666,0.30625,0.1170833333333333,0.0075,0.3054166666666666,0.0695833333333333,0.02,3.48,,17.72,15.42,27.4,3.5,0.5,31.4,27.0,41.6,,,,2.19,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0067-D,-85.35412,42.3921,9.17,104.4,20.63,7.5,8.0,2.0,1.0,1.0,0.091756847588272,0.2165994625988771,6.610106051154086,-0.7554585152838428,73.37352191736744,-0.4587200672925764,73.37352191748938,-144.9329792114406,0.0608063286713893,0.0537309795968829,1319.0998128509043,-2553.955475143308,1603.0,1.2480874030743745,1.3195517920386368,0.0474111041796631,0.024329382407985,0.1272613849033063,0.2894572676232065,0.148471615720524,0.0155957579538365,0.2620087336244541,0.0623830318153462,0.0230817217716781,15.32,,14.72,24.32,22.9,7.6,3.1,33.6,66.4,0.0,1080000000.0,216000000.0,862000000.0,22.63,1.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0067-M,-85.354,42.39201,9.17,104.4,20.63,7.5,15.0,1.0,2.0,1.0,0.0939653028117862,0.2052333865582457,6.8405664687071726,-0.8254910918227502,72.78408379276519,-0.4380380278158977,72.78408379271039,-144.6285565538532,0.060015854611405,0.0530368413795272,1361.754134307903,-2641.788889190485,2189.0,1.647538000974903,1.5646196812720974,0.0689812699862951,0.0319780721790772,0.1142074006395614,0.295568752855185,0.0899954317039744,0.0114207400639561,0.299223389675651,0.0584741891274554,0.0301507537688442,12.38,,26.3,21.66,11.8,12.6,25.6,50.0,50.0,0.0,146000000.0,28600000.0,118000000.0,13.66,1.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0067-U,-85.35402,42.39193,9.17,104.4,20.63,7.5,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.39,-14.7,22.1,29.74,14.7,55.4,14.9,85.0,15.0,0.0,221000000.0,54100000.0,167000000.0,1.19,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0067-U,-85.35402,42.39193,9.17,104.4,20.63,7.5,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.39,-14.7,22.1,46.59,14.7,55.4,14.9,85.0,15.0,0.0,221000000.0,54100000.0,167000000.0,1.19,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0068-U,-122.257915,44.207269,,,14.7,6.0,2.0,4.0,1.0,1.0,0.0810854211783023,0.1666084971361125,6.476644902059267,-1.0200904068307384,76.29140008356404,-0.561101757314917,76.29140008353602,-145.91660281853214,0.0556685103414138,0.0495710181703425,1488.2587142139623,-2789.190524473024,1991.0,2.0556858539985146,2.046510543900866,0.0848819688598694,0.0256152687091913,0.0642893018583626,0.251130085384229,0.1084881968859869,0.0190858864892014,0.3510798593671522,0.0542440984429934,0.0411853340030135,4.34,-30.08,8.78,8.71,9.7,12.3,35.5,57.5,17.8,24.7,2980000000.0,177000000.0,2800000000.0,1.22,0.14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0069-D,-123.735151,39.362202,,,15.0,6.5,5.0,3.0,1.0,1.0,0.0877395787066875,0.1803795468208838,7.12788423934298,-0.9006648416112631,75.81304004051701,-0.5443171944016426,75.81304004049233,-145.98433898397383,0.0525579202609972,0.0466607518666922,1575.9661712944858,-2973.771881301116,2557.0,1.7663226184280478,1.6308890950189214,0.074305827141181,0.027375831052014,0.0770434102463824,0.2569417285881893,0.1005084082909659,0.0175987485334376,0.3351583887368009,0.0614000782166601,0.0496675791943684,2.06,-28.04,9.07,9.2,16.5,24.0,36.9,77.4,0.0,22.6,325000000.0,1260000.0,324000000.0,0.29,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0069-M,-123.734753,39.362129,,,15.0,6.5,4.0,3.0,1.0,1.0,0.0928722243708869,0.1868392955364806,7.454577968526467,-0.6165951359084406,74.94960201578112,-0.5140211233530042,74.94960201566171,-145.55264034932105,0.0531694495689183,0.0471816148093741,1574.3053648068671,-2993.8793322654788,2796.0,1.9435101265530736,1.8347681432178968,0.0819027181688125,0.0286123032904148,0.0793991416309012,0.2678826895565093,0.0858369098712446,0.0143061516452074,0.3233190271816881,0.0622317596566523,0.0565092989985693,8.55,-29.42,6.77,5.33,20.3,25.4,25.8,71.5,8.6,19.9,211000000.0,574000.0,210000000.0,0.33,0.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0069-U,-123.734848,39.362343,,,15.0,6.5,5.5,3.0,1.0,1.0,0.0945033678315863,0.1810584076450035,7.356743535988819,-0.5059399021663172,75.9695325351048,-0.5498081591205451,75.96953253495757,-145.84773177853356,0.0522181881299163,0.0464704069791552,1614.341719077568,-3033.356815766643,2862.0,2.006469083552902,1.9573910251110216,0.0744234800838574,0.0290006988120195,0.0695317959468902,0.2470300489168413,0.0964360587002096,0.0202655485674353,0.3385744234800839,0.0566037735849056,0.0681341719077568,0.34,-26.58,8.75,6.22,15.4,27.2,33.8,76.4,9.5,14.1,154000000.0,1050000.0,153000000.0,0.31,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0070-D,-123.752414,39.339914,,,16.0,6.5,5.5,3.0,1.0,1.0,0.0903808006256505,0.1922641464171004,7.399628252788104,-0.7442379182156134,74.86532625700559,-0.5110640791881043,74.86532625689954,-145.64637667695143,0.0532488837381397,0.0471636862228434,1560.80219330855,-2976.409727938046,2690.0,2.02852968449112,1.9220215489127943,0.074721189591078,0.0256505576208178,0.0910780669144981,0.2672862453531598,0.1100371747211896,0.0230483271375464,0.3011152416356877,0.0639405204460966,0.0431226765799256,1.49,-28.43,6.83,8.06,16.5,19.2,27.4,63.1,7.9,29.0,452000000.0,968000.0,451000000.0,0.85,0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0070-M,-123.752441,39.339892,,,16.0,6.5,6.0,3.0,1.0,1.0,0.0749790424737291,0.1796427708214438,6.937633489961555,-1.420333190944041,74.52374338301921,-0.4990787151956429,74.52374338298868,-145.4774034206277,0.0541731422452365,0.0480538887128458,1488.0129431866724,-2855.8965675414624,2341.0,2.085958254358645,1.969988887043462,0.0901324220418624,0.0281930798803929,0.0764630499786416,0.2819307988039299,0.0790260572404955,0.0119607005553182,0.3216574113626655,0.0739000427167877,0.036736437419906,4.56,-27.54,8.77,8.6,13.5,16.9,33.8,64.2,5.4,30.4,2870000000.0,464000.0,2870000000.0,0.64,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
S19S_0070-U,-123.752011,39.339682,,,16.0,6.5,4.0,3.0,1.0,1.0,0.0942985751715366,0.1985742873007906,7.669989687177725,-0.6868339635613613,74.2272638403912,-0.4886759242224132,74.22726384019366,-145.36528495733486,0.0525717477691081,0.0466053790021297,1565.4453764180132,-3008.301401073433,2909.0,1.8712359497454785,1.758014350427222,0.0752836026125816,0.0264695771742866,0.0952217256789274,0.2873839807493984,0.0883465108284633,0.0151254726710209,0.2973530422825713,0.0677208662770711,0.0470952217256789,2.35,-28.99,7.71,5.62,24.3,21.2,25.6,71.1,0.8,28.1,388000000.0,426000.0,387000000.0,0.6,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0071-D,-105.458575,40.012917,,,11.5,7.0,9.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,5.9,-29.46,14.11,21.59,12.2,15.5,46.1,73.8,5.8,20.4,557000000.0,39800000.0,517000000.0,4.7,0.26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0071-M,-105.4589026,40.0128376,,,11.5,7.0,10.0,4.0,3.0,2.0,0.0904904488089171,0.1885899517511373,6.791173794358508,-0.6469517743403094,75.91274333590991,-0.5478155556460419,75.91274333584228,-146.17358280214663,0.0559286248898969,0.0495724300441758,1461.557279344859,-2760.1352225889023,2198.0,1.7344125745272063,1.7453584206576216,0.0655141037306642,0.0259326660600545,0.0746132848043676,0.3093721565059145,0.1087352138307552,0.016378525932666,0.3111919927206551,0.0477707006369426,0.0404913557779799,,-27.52,17.7,20.39,7.0,13.6,67.3,87.9,10.2,1.9,445000000.0,22800000.0,422000000.0,1.7,0.09,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
S19S_0071-U,-105.4588818,40.0129961,,,11.5,7.0,8.2,3.0,3.0,2.0,0.0999634487291981,0.1887190792521432,6.608673726676752,-0.4382249117498739,77.46833403835403,-0.6023976855496723,77.46833403825389,-146.79743692225048,0.0547572503228697,0.0486044400113982,1474.738880484115,-2749.710127305158,1983.0,1.9781768341952937,1.90524542440844,0.0670700958144226,0.0181543116490166,0.0781643973777105,0.3146747352496218,0.1220373171961674,0.0201714573877962,0.3151790216843167,0.0312657589510842,0.0332829046898638,6.72,-27.39,18.19,31.58,15.4,25.2,41.1,81.7,18.3,0.0,2140000000.0,12900000.0,2130000000.0,2.17,0.19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0072-D,-71.1848201,42.5235645,8.19,87.4,18.5,6.0,19.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,-1.16,-28.21,9.17,8.19,6.9,41.4,47.5,95.8,4.2,0.0,124000000.0,30600000.0,93200000.0,0.25,0.08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
S19S_0072-M,-71.18851406,42.5235479,8.19,87.4,18.5,6.0,21.0,3.0,1.0,1.0,0.0911997954352331,0.1928292659991364,6.9689119170984455,-0.9304835924006908,74.32001755524136,-0.4919304405315198,74.32001755510318,-145.58218067010287,0.0557696451206468,0.0493790441184679,1434.0288860103626,-2761.7457104852224,2316.0,1.703220287771354,1.6116400596133436,0.0816062176165803,0.0306563039723661,0.1049222797927461,0.2525906735751295,0.0988773747841105,0.0120898100172711,0.3151986183074265,0.0664939550949913,0.0375647668393782,2.54,-29.27,9.34,8.9,3.4,12.9,78.8,95.1,4.9,0.0,76700000.0,26700000.0,50000000.0,0.38,0.09,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S19S_0072-U,-71.1854501,42.5233858,8.19,87.4,18.5,6.0,16.0,3.0,1.0,1.0,0.0968330313092053,0.2160182444952792,7.288749016522424,-0.7702596380802518,72.50459166791464,-0.4282312865995279,72.50459166791535,-144.77568654788968,0.0573051509810222,0.0505688400363465,1395.990755310779,-2735.3655309848805,2542.0,2.001900448703271,1.7701117396789463,0.066876475216365,0.020456333595594,0.1243115656963021,0.2875688434303698,0.0900865460267505,0.011014948859166,0.2903225806451613,0.080251770259638,0.029110936270653,6.71,-28.22,9.88,10.87,10.1,24.3,60.7,95.1,4.9,0.0,278000000.0,80300000.0,198000000.0,0.8,0.17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
S19S_0073-D,-70.9164986,42.7688065,6.41,66.2,16.9,6.5,32.0,4.0,1.0,1.0,0.1000620294825806,0.2325538478038709,7.390537634408602,-0.493763440860215,71.70917100041248,-0.4003217894950537,71.70917100052561,-144.2688241189664,0.0589136925417597,0.0520954163704183,1330.9143225806454,-2641.047609288621,2325.0,1.4588005394972252,1.4852047083331512,0.0524731182795698,0.0159139784946236,0.1440860215053763,0.312258064516129,0.0980645161290322,0.0090322580645161,0.2683870967741935,0.0748387096774193,0.0249462365591397,6.49,,15.53,24.75,43.6,7.0,0.6,51.2,48.8,0.0,331000000.0,40600000.0,290000000.0,8.57,0.48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
S19S_0073-M,-70.9167967,42.7694593,6.41,66.2,16.9,6.5,32.0,4.0,1.0,1.0,0.1087629663330381,0.2502102359960141,7.726749335695305,-0.270593445527015,70.84041831537424,-0.3698392391443755,70.8404183153424,-143.92416545821197,0.0586230867021991,0.051716422323422,1353.038928255093,-2697.1801993653926,2258.0,1.3173857367348727,1.2795525335698597,0.049601417183348,0.0159433126660761,0.1598759964570416,0.3219663418954827,0.0992028343666961,0.0070859167404783,0.2369353410097431,0.0797165633303808,0.0296722763507528,9.61,,24.08,21.83,32.1,4.4,2.1,38.6,61.4,0.0,154000000.0,29000000.0,125000000.0,7.25,0.41,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
S19S_0074-D,-119.272998,46.376172,,,11.0,6.5,23.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,5.7,-26.41,12.84,20.7,19.6,47.3,26.2,93.1,6.9,0.0,,,,0.31,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0074-M,-119.272953,46.376303,,,11.0,6.5,23.0,1.0,1.0,1.0,0.0813288358605072,0.1552959558559782,6.182065217391305,-0.946105072463768,78.82232101859286,-0.6499060006458333,78.82232101848759,-147.13958074203236,0.0537241666141322,0.047934896582879,1555.5474184782609,-2841.637230315137,2208.0,1.8151427424483888,1.903311751263577,0.0792572463768116,0.0317028985507246,0.056159420289855,0.2413949275362318,0.1435688405797101,0.0163043478260869,0.3446557971014493,0.0443840579710144,0.0425724637681159,-0.73,-26.71,11.37,21.2,26.2,52.5,14.4,93.1,1.8,5.1,,,,0.18,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0074-U,-119.272955,46.376327,,,11.0,6.5,23.0,1.0,1.0,1.0,0.0824229370214611,0.1623215363123287,6.559360730593608,-0.8634703196347032,77.90412793930045,-0.6176886996214612,77.90412793927639,-146.78864063998049,0.0534955882411444,0.0476835906487031,1568.404383561644,-2895.114938487998,2190.0,1.9339090126006204,1.883084894551247,0.0876712328767123,0.0324200913242009,0.0506849315068493,0.2662100456621004,0.108675799086758,0.0127853881278538,0.3488584474885844,0.0438356164383561,0.0488584474885844,1.6,-27.03,9.67,6.79,19.1,59.0,17.0,95.1,4.9,0.0,,,,0.19,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0075-D,-119.465555,46.694742,,,11.0,6.5,28.0,1.0,2.0,1.0,0.0967794056709445,0.1696064764543121,6.767453798767967,-0.5318275154004107,77.76717570602978,-0.6128833581062628,77.76717570597664,-146.84092460598256,0.0531797545246487,0.0471204291380982,1618.215862422998,-2974.137962163465,1948.0,2.155652505345811,2.039700839112641,0.076488706365503,0.0297741273100616,0.074435318275154,0.2340862422997946,0.1380903490759753,0.0220739219712525,0.3367556468172484,0.0354209445585215,0.0528747433264887,-1.78,-25.85,9.6,9.99,10.2,56.7,27.2,94.1,5.9,0.0,,,,0.59,0.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0075-M,-119.465591,46.694842,,,11.0,6.5,37.0,1.0,2.0,1.0,0.0895005883073555,0.1614857683704028,6.51970227670753,-0.73861646234676,78.83874504701795,-0.6504822823419439,78.83874504679275,-147.36526137284912,0.0524191359311399,0.0466160412280418,1617.5025394045538,-2954.850979736472,2284.0,2.168307741299803,2.060794676790406,0.0757443082311733,0.0310858143607705,0.0656742556917688,0.2351138353765324,0.1418563922942206,0.0183887915936952,0.3419439579684764,0.0354640980735551,0.0547285464098073,2.85,-24.77,8.98,8.27,6.5,34.4,50.5,91.4,8.6,0.0,,,,0.25,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0075-U,-119.465706,46.694858,,,11.0,6.5,33.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,6.82,-25.87,8.28,8.01,5.7,40.5,46.2,92.4,7.6,0.0,,,,0.34,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0076-D,-119.462605,46.679191,,,14.0,6.5,27.0,1.0,2.0,1.0,0.0914033098247687,0.1693156464866392,6.705035971223022,-0.5493319630010277,76.7090967054003,-0.5757577791361769,76.70909670543112,-146.04129520246843,0.0553981405615264,0.0494062825648762,1501.6035971223023,-2806.205010926363,1946.0,1.8750513417399133,1.8890588729652904,0.0837615621788283,0.0477903391572456,0.0616649537512846,0.2682425488180884,0.1171634121274409,0.0164439876670092,0.3180883864337102,0.040082219938335,0.0467625899280575,6.72,-24.29,23.34,12.18,29.5,60.0,3.1,92.6,7.4,0.0,78700000.0,8610000.0,70100000.0,0.7,0.14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0076-M,-119.46257,46.679318,,,14.0,6.5,26.0,1.0,2.0,1.0,0.06441110508646,0.1391592194328439,5.7765089722675365,-1.418705818379554,78.76179689096902,-0.6477823470429581,78.76179689073129,-147.04383306308435,0.0552350670269382,0.0492420918096904,1504.9257748776508,-2753.102395512065,1839.0,1.9832327338562568,1.933972039034188,0.0810222947253942,0.0342577487765089,0.0435019032082653,0.2506797172376291,0.1462751495377922,0.0228384991843393,0.3605220228384992,0.0320826536160957,0.0288200108754758,5.15,-24.26,37.43,40.62,39.5,45.7,1.7,86.9,2.4,10.7,476000000.0,24800000.0,451000000.0,0.71,0.12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0076-U,-119.462645,46.679398,,,14.0,6.5,26.0,1.0,2.0,1.0,0.0720702041321885,0.1608363492959265,6.607827476038339,-1.198482428115016,75.8585058511258,-0.5459124860023962,75.85850585107185,-145.96855067190367,0.0560468311192641,0.0498046232369773,1503.2791533546326,-2831.361818516946,2504.0,2.08216219461991,1.905932286913654,0.0814696485623003,0.0583067092651757,0.0535143769968051,0.2755591054313099,0.1118210862619808,0.020367412140575,0.3075079872204473,0.0539137380191693,0.0375399361022364,1.34,-24.35,50.08,10.34,18.3,68.2,2.1,88.6,11.4,0.0,1060000000.0,19500000.0,1040000000.0,0.67,0.13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0077-D,-105.223141,40.66403,,,18.0,6.5,16.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.35,-28.33,8.83,16.38,6.5,15.7,75.3,97.5,2.5,0.0,265000000.0,12800000.0,252000000.0,0.19,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
